playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495172","null","Kendall Hunter","RB","NO","RB","NO","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","3.0781","null",
"2495241","null","Daniel Thomas","RB","MIA","RB","MIA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.018","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","6.224","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","4.1966","null",
"2505936","null","Steven Jackson","RB","NE","RB","NE","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.6933","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.463","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.5851","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2533030","null","Jonas Gray","RB","JAC","RB","JAC","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2533032","null","Trent Richardson","RB","BAL","RB","BAL","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.006","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","5.0264","null",
"2533545","null","Bernard Pierce","RB","NYJ","RB","NYJ","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","5.6036","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2534796","null","Bryce Brown","RB","SEA","RB","SEA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.5851","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","5.5345","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.3788","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","6.0854","null",
"2540171","null","Joseph Randle","RB","FA","RB","FA","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","3.475","null",
"2541778","null","Kendall Gaskins","RB","SF","RB","SF","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","-131.4433","0","null","237","534","140","null","null","0","170","364","0","0","0","6.3531","null",
"2543570","null","Storm Johnson","RB","TB","RB","TB","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.7053","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","-131.4433","0","null","198.4","534","140","null","null","0","170","364","0","0","0","5.0714","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","4.3612","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","6.3171","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","4.9764","null",
"2550270","null","Nikita Whitlock","RB","NYG","RB","NYG","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2550448","null","Trey Watts","RB","LA","RB","LA","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","-131.4433","0","null","234.8","534","140","null","null","0","170","364","0","0","0","4.5119","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","OAK","RB","OAK","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","1.3258","null",
"2550596","null","Darrin Reaves","RB","KC","RB","KC","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2550633","null","Senorise Perry","RB","CHI","RB","CHI","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","2.8969","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","6.8303","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2552634","null","Joey Iosefa","RB","NE","RB","NE","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","IND","RB","IND","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2553618","null","Brandon Wegher","RB","CAR","RB","CAR","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","ATL","RB","ATL","-131.4433","0","null","null","534","140","null","null","0","null","null","null","0","0","null","null",
"2553743","null","Rod Smith","RB","DAL","RB","DAL","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","null","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","-131.4433","0","null","null","534","140","null","null","0","170","364","0","0","0","15.1888","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","-131.4433","0","null","null","534","140","null","null","null","170","364","0","0","0","null","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","-146.6327","125.514","null","217.5","583","31","null","null","10.352","170","413","0","125.514","125.514","5.9566","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","-147.3327","124.814","null","213.9","584","32","null","null","36.076","170","414","0","124.814","124.814","5.2557","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","-166.6367","105.51","null","172.9","585","33","null","null","35.376","116.7","468.3","6","105.51","105.51","6.2527","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","-200.1807","71.966","null","220.1","586","34","null","null","9.285","170","416","0","71.966","71.966","3.1825","null",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","-203.8447","68.302","null","227.2","587","35","null","null","14.377","170","417","0","68.302","68.302","3.6299","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","-215.0867","57.06","null","268.2","588","36","null","null","10.987","170","418","0","57.06","57.06","4.5277","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","-221.3567","50.79","null","242.7","589","37","null","null","10.736","170","419","0","50.79","50.79","7.7906","null",
"79858","null","Mark Sanchez","QB","DEN","QB","DEN","-230.7907","41.356","null","236.8","590","38","null","null","6.515","170","420","0","41.356","41.356","5.0087","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","-233.3947","38.752","null","234.2","591","39","null","null","14.297","170","421","0","38.752","38.752","5.8927","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","-241.2167","30.93","null","227","592","40","null","null","13.005","170","422","0","30.93","30.93","2.9478","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","-254.1667","17.98","null","263.3","593","41","null","null","0.667","170","423","0","17.98","17.98","4.1407","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","-254.2767","17.87","null","null","594","42","null","null","1.881","170","424","0","17.87","17.87","6.428","null",
"81284","null","Chase Daniel","QB","PHI","QB","PHI","-255.3907","16.756","null","null","595","43","null","null","1.738","170","425","0","16.756","16.756","3.3078","null",
"81294","null","Brian Hoyer","QB","CHI","QB","CHI","-256.9247","15.222","null","340.5","596","44","null","null","4.345","170","426","0","15.222","15.222","4.6801","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","-257.3327","14.814","null","null","597","45","null","null","8.144","170","427","0","14.814","14.814","11.3402","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","-265.2067","6.94","null","null","598","46","null","null","0.713","170","428","0","6.94","6.94","4.4331","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","-265.7467","6.4","null","null","599","47","null","null","0.504","170","429","0","6.4","6.4","3.4762","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","-266.0927","6.054","null","null","600","48","null","null","2.456","170","430","0","6.054","6.054","11.0428","null",
"2506562","null","Matt Cassel","QB","TEN","QB","TEN","-266.4087","5.738","null","null","601","49","null","null","4.313","170","431","0","5.738","5.738","4.6981","null",
"2495425","null","Scott Tolzien","QB","IND","QB","IND","-270.6887","1.458","null","null","602","50","null","null","0.205","170","432","0","1.458","1.458","6.9233","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","-270.7547","1.392","null","null","603","51","null","null","0.298","170","433","0","1.392","1.392","5.6243","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","-271.0327","1.114","null","null","604","52","null","null","0.054","170","434","0","1.114","1.114","5.0478","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","-271.0727","1.074","null","null","605","53","null","null","0.029","170","435","0","1.074","1.074","3.6957","null",
"2543605","null","Zach Mettenberger","QB","SD","QB","SD","-271.1007","1.046","null","null","606","54","null","null","0.003","170","436","0","1.046","1.046","3.8688","null",
"2505982","null","Matt Schaub","QB","ATL","QB","ATL","-271.1027","1.044","null","null","607","55","null","null","0.009","170","437","0","1.044","1.044","5.4921","null",
"2495443","null","Ryan Mallett","QB","BAL","QB","BAL","-271.1047","1.042","null","null","608","56","null","null","0.016","170","438","0","1.042","1.042","4.7073","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","-271.1187","1.028","null","null","609","57","null","null","0.005","170","439","0","1.028","1.028","3.9924","null",
"497123","null","Colt McCoy","QB","WAS","QB","WAS","-271.1227","1.024","null","null","610","58","null","null","0.008","170","440","0","1.024","1.024","5.0627","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","-271.1247","1.022","null","null","611","59","null","null","0.027","170","441","0","1.022","1.022","5.4863","null",
"252","null","Chad Henne","QB","JAC","QB","JAC","-271.1367","1.01","null","null","612","60","null","null","0.038","170","442","0","1.01","1.01","4.2543","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","-271.1667","0.98","null","null","613","61","null","null","0.036","170","443","0","0.98","0.98","5.7064","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","-271.1827","0.964","null","null","614","62","null","null","0.042","170","444","0","0.964","0.964","4.1534","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","-271.2227","0.924","null","null","615","63","null","null","0.004","170","445","0","0.924","0.924","3.208","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","-271.2267","0.92","null","null","616","64","null","null","0.046","170","446","0","0.92","0.92","3.8636","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","-271.2267","0.92","null","null","616","64","null","null","0.403","170","446","0","0.92","0.92","5.5262","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","-271.3187","0.828","null","null","618","66","null","null","0.725","170","448","0","0.828","0.828","8.3457","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","-271.9407","0.206","null","null","619","67","null","null","0.206","170","449","0","0.206","0.206","8.8163","null",
"264","null","Josh Johnson","QB","BAL","QB","BAL","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"367","null","Matt Flynn","QB","NO","QB","NO","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","2.9867","null",
"497121","null","Thad Lewis","QB","SF","QB","SF","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"497135","null","Tim Tebow","QB","FA","QB","FA","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","3.313","null",
"1037347","null","Joe Webb","QB","CAR","QB","CAR","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","6.3374","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","3.6935","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","2.8643","null",
"2495974","null","Charlie Whitehurst","QB","IND","QB","IND","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","2.7623","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","3.6426","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","4.4551","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","5.3459","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","5.4127","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2534889","null","Matt Simms","QB","ATL","QB","ATL","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2539258","null","Zac Dysert","QB","MIA","QB","MIA","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","2.8277","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2540263","null","Sean Renfree","QB","ATL","QB","ATL","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","2.9572","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2543767","null","Logan Thomas","QB","NYG","QB","NYG","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","4.3735","null",
"2543784","null","Keith Wenning","QB","CIN","QB","CIN","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2550376","null","Stephen Morris","QB","IND","QB","IND","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","null","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","7.2191","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","8.8563","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","8.2985","null",
"2555263","null","Kevin Hogan","QB","KC","QB","KC","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","6.6529","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","-272.1467","0","null","null","620","68","null","null","0","170","450","0","0","0","8.6858","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","-272.1467","0","null","null","620","68","null","null","null","170","450","0","0","0","11.3852","null",
