playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","-118.4667","13.8","null","null","521","97","null","null","2.465","null","null","0","13.8","13.8","5.2613","null",
"2552657","null","DeAndrew White","WR","SF","WR","SF","-119.5333","0.6","null","null","522","180","null","null","0.6","null","null","null","0.6","0.6","null","null",
"206","null","Andre Caldwell","WR","DET","WR","DET","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"768","null","Steve Johnson","WR","SD","WR","SD","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","4.6626","null",
"4487","null","Matthew Slater","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"80425","null","Percy Harvin","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","5.3706","null",
"80672","null","Hakeem Nicks","WR","NO","WR","NO","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","3.559","null",
"81288","null","Brandon Gibson","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.903","null",
"81831","null","Brian Hartline","WR","FA","WR","FA","-120.1333","0","null","222.5","523","181","null","null","0","null","null","null","0","0","4.5804","null",
"497260","null","Seyi Ajirotutu","WR","PHI","WR","PHI","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"497270","null","Arrelious Benn","WR","JAC","WR","JAC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","6.6002","null",
"497282","null","Riley Cooper","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.1112","null",
"497320","null","Andre Roberts","WR","DET","WR","DET","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.0696","null",
"2495158","null","Leonard Hankerson","WR","BUF","WR","BUF","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","3.8297","null",
"2495192","null","Greg Little","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.8614","null",
"2495223","null","Greg Salas","WR","BUF","WR","BUF","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","10.8348","null",
"2495306","null","Ricardo Lockette","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2495331","null","Aldrick Robinson","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","4.1014","null",
"2495651","null","Jacoby Jones","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.9134","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","2.7468","null",
"2495821","null","Marques Colston","WR","FA","WR","FA","-120.1333","0","null","212","523","181","null","null","0","null","null","null","0","0","3.9818","null",
"2495867","null","Greg Jennings","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.0592","null",
"2505790","null","Wes Welker","WR","LA","WR","LA","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","2.9238","null",
"2506287","null","Lance Moore","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.903","null",
"2506313","null","Nate Washington","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","3.382","null",
"2506366","null","Roddy White","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","4.2472","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","2.7781","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2508048","null","Mike Williams","WR","KC","WR","KC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.903","null",
"2508115","null","Vincent Brown","WR","NO","WR","NO","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","2.9447","null",
"2530598","null","Jeremy Ross","WR","NYJ","WR","NYJ","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","BAL","WR","BAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2532799","null","Jarrett Boykin","WR","BUF","WR","BUF","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","DEN","WR","DEN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2533537","null","Stephen Hill","WR","CAR","WR","CAR","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.4236","null",
"2535522","null","Brian Tyms","WR","IND","WR","IND","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2535681","null","Nathan Palmer","WR","CHI","WR","CHI","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","12.6867","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","5.0084","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2539235","null","Tavarres King","WR","NYG","WR","NYG","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","-120.1333","0","null","282.5","523","181","null","null","0","null","null","0","0","0","5.102","null",
"2540005","null","Marlon Brown","WR","DEN","WR","DEN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.8609","null",
"2540157","null","Stedman Bailey","WR","LA","WR","LA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2540181","null","Josh Boyce","WR","IND","WR","IND","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.6839","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","-120.1333","0","null","194.6","523","181","null","null","0","null","null","0","0","0","3.8778","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2541905","null","Myles White","WR","NYG","WR","NYG","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.2189","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","3.6943","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","3.3109","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","4.7667","null",
"2543761","null","Shaq Evans","WR","JAC","WR","JAC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.0592","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","6.2465","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","4.0616","null",
"2550182","null","Isaiah Burse","WR","DEN","WR","DEN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","BAL","WR","BAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550216","null","Jonathan Krause","WR","PHI","WR","PHI","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550330","null","Kain Colter","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","KC","WR","KC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550413","null","Corey Washington","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2550733","null","Kevin Smith","WR","SEA","WR","SEA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2552650","null","Mario Alford","WR","CIN","WR","CIN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","5.4038","null",
"2553289","null","Evan Spencer","WR","TB","WR","TB","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","CIN","WR","CIN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","5.0396","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"2553652","null","Chris Harper","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","JAC","WR","JAC","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","CLE","WR","CLE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553729","null","Tyler Murphy","WR","MIA","WR","MIA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553787","null","Chandler Worthy","WR","NYJ","WR","NYJ","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553829","null","Andrew Turzilli","WR","TEN","WR","TEN","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553858","null","Austin Willis","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","NYJ","WR","NYJ","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553876","null","Donteea Dye","WR","TB","WR","TB","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","3.9784","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553896","null","Darius Jennings","WR","CLE","WR","CLE","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"2553900","null","Daniel Brown","WR","BAL","WR","BAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2553904","null","Shakim Phillips","WR","PIT","WR","PIT","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2554138","null","Kasen Williams","WR","SEA","WR","SEA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","11.4382","null",
"2555471","null","Kenny Lawler","WR","SEA","WR","SEA","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","11.2822","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","10.6475","null",
"2555573","null","Anthony Dable","WR","NYG","WR","NYG","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","13.4462","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"2556490","null","Devon Cajuste","WR","SF","WR","SF","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"2556528","null","D.J. Foster","WR","NE","WR","NE","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","DAL","WR","DAL","-120.1333","0","null","null","523","181","null","null","0","null","null","null","0","0","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","-120.1333","0","null","null","523","181","null","null","0","null","null","0","0","0","null","null",
"2556851","null","Keyarris Garrett","WR","CAR","WR","CAR","-120.1333","0","null","null","523","181","null","null","null","null","null","0","0","0","3.7391","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","-120.8767","11.39","null","291","637","98","null","null","0.13","null","null","0","11.39","11.39","4.9893","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","-120.9867","11.28","null","284","638","99","null","null","0.115","null","null","0","11.28","11.28","6.835","null",
"2555459","null","Keith Marshall","RB","WAS","RB","WAS","-121.0267","11.24","null","211.5","639","100","null","null","0.295","null","null","0","11.24","11.24","8.3439","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","-121.1767","11.09","null","null","640","101","null","null","0.86","null","null","0","11.09","11.09","7.6254","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","-121.4667","10.8","null","null","641","102","null","null","1.485","null","null","0","10.8","10.8","5.5283","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","-122.6067","9.66","null","225.2","642","103","null","null","0.7","null","null","0","9.66","9.66","7.6607","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","-123.2967","8.97","null","null","643","104","null","null","0.2","null","null","null","8.97","8.97","null","null",
"2555462","null","Kelvin Taylor","RB","SF","RB","SF","-123.3167","8.95","null","null","644","105","null","null","0.47","null","null","0","8.95","8.95","9.7219","null",
"2553728","null","Raheem Mostert","RB","CLE","RB","CLE","-123.6767","8.59","null","null","645","106","null","null","0.455","null","null","0","8.59","8.59","4.3246","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","-123.8967","8.37","null","328","646","107","null","null","0.745","null","null","0","8.37","8.37","4.781","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","-124.3667","7.9","null","null","647","108","null","null","0.715","null","null","0","7.9","7.9","6.7779","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","-124.7867","144.11","null","148.3","648","33","null","null","84.755","110.45","537.55","2.4","144.11","144.11","4.8032","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","-124.9167","7.35","null","null","649","109","null","null","0.45","null","null","0","7.35","7.35","2.5404","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","-125.2467","7.02","null","null","650","110","null","null","0.9","null","null","0","7.02","7.02","3.7692","null",
"2550540","null","George Atkinson","RB","OAK","RB","OAK","-125.4867","6.78","null","null","651","111","null","null","1.34","null","null","0","6.78","6.78","1.4252","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","-126.8067","5.46","null","null","652","112","null","null","0.21","null","null","0","5.46","5.46","3.2095","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","-126.8467","5.42","null","null","653","113","null","null","0.39","null","null","null","5.42","5.42","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","-127.1867","5.08","null","null","654","114","null","null","0.215","null","null","null","5.08","5.08","null","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","-127.2867","4.98","null","null","655","115","null","null","0.42","null","null","0","4.98","4.98","5.5801","null",
"2540224","null","Mike James","RB","TB","RB","TB","-127.5167","4.75","null","null","656","116","null","null","0.455","null","null","0","4.75","4.75","3.8473","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","-127.8967","4.37","null","null","657","117","null","null","0.185","null","null","0","4.37","4.37","7.6254","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","-128.0467","4.22","null","null","658","118","null","null","0.24","null","null","0","4.22","4.22","12.7551","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","-128.1167","4.15","null","237","659","119","null","null","0.48","null","null","0","4.15","4.15","7.4024","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","-128.4567","3.81","null","null","660","120","null","null","0.705","null","null","0","3.81","3.81","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","-128.7367","3.53","null","234.8","661","121","null","null","0.97","null","null","0","3.53","3.53","4.541","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","-129.5867","2.68","null","221.5","662","122","null","null","0.35","null","null","0","2.68","2.68","5.5696","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","-129.8267","2.44","null","null","663","123","null","null","0.28","null","null","null","2.44","2.44","null","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","-130.0467","2.22","null","237.9","664","124","null","null","0.14","null","null","0","2.22","2.22","8.2675","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","-130.1667","2.1","null","null","665","125","null","null","0.07","null","null","0","2.1","2.1","4.9491","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","-130.2067","2.06","null","null","666","126","null","null","0.16","null","null","null","2.06","2.06","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","-130.2667","2","null","null","667","127","null","null","0.5","null","null","0","2","2","6.3319","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","-130.4667","1.8","null","null","668","128","null","null","0.9","null","null","0","1.8","1.8","6.6887","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","-131.0667","1.2","null","null","669","129","null","null","0.9","null","null","0","1.2","1.2","6.0196","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","-131.6667","0.6","null","184.6","670","130","null","null","0.6","null","null","0","0.6","0.6","5.1237","null",
"230","null","Jerome Felton","RB","BUF","RB","BUF","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.5697","null",
"79629","null","Cedric Peerman","RB","CIN","RB","CIN","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","4.1283","null",
"89798","null","Antone Smith","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"163982","null","Will Johnson","RB","NYG","RB","NYG","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","3.1014","null",
"497145","null","Joique Bell","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","4.7569","null",
"497172","null","Anthony Dixon","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"497176","null","Toby Gerhart","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.8355","null",
"2495161","null","Roy Helu","RB","OAK","RB","OAK","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","4.0682","null",
"2495172","null","Kendall Hunter","RB","NO","RB","NO","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","3.2102","null",
"2495241","null","Daniel Thomas","RB","MIA","RB","MIA","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","3.1498","null",
"2495314","null","Bruce Miller","RB","SF","RB","SF","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","3.9532","null",
"2495340","null","Anthony Sherman","RB","KC","RB","KC","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.7028","null",
"2495472","null","Jordan Todman","RB","IND","RB","IND","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","4.4578","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","4.334","null",
"2495663","null","Marshawn Lynch","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.9564","null",
"2505936","null","Steven Jackson","RB","NE","RB","NE","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.8235","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.5576","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","3.5969","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.9564","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2507779","null","Donald Brown","RB","NE","RB","NE","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","3.0047","null",
"2508096","null","Tyler Clutts","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2508101","null","James Develin","RB","NE","RB","NE","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2530690","null","DuJuan Harris","RB","SF","RB","SF","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.7147","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","4.6851","null",
"2532851","null","Cyrus Gray","RB","DEN","RB","DEN","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2532926","null","Isaiah Pead","RB","MIA","RB","MIA","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","5.9461","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","4.5032","null",
"2533030","null","Jonas Gray","RB","JAC","RB","JAC","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2533032","null","Trent Richardson","RB","BAL","RB","BAL","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","3.1377","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","5.1679","null",
"2533545","null","Bernard Pierce","RB","NYJ","RB","NYJ","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","5.748","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2534789","null","Daryl Richardson","RB","PIT","RB","PIT","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","5.9279","null",
"2534796","null","Bryce Brown","RB","SEA","RB","SEA","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.7147","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2539199","null","Cameron Marshall","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","3.5123","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.7572","null",
"2540273","null","Zac Stacy","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.8839","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2541778","null","Kendall Gaskins","RB","SF","RB","SF","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2541910","null","George Winn","RB","DET","RB","DET","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","-132.2667","0","null","237","671","131","null","null","0","null","null","0","0","0","6.3866","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","2.9443","null",
"2543570","null","Storm Johnson","RB","TB","RB","TB","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.8355","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","4.3951","null",
