"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16649-38509","RB","Wendell","Smallwood","6.025000095367432","4","5200","MIN@PHI","PHI","MIN","","","",""
"16649-6857","RB","Justin","Forsett","4.849999904632568","4","5200","WAS@DET","DET","WAS","","","",""
"16649-6664","TE","Jacob","Tamme","6.483333587646484","6","5200","SD@ATL","ATL","SD","","","",""
"16649-27050","WR","Tyler","Lockett","4.179999923706054","5","5200","SEA@ARI","SEA","ARI","","","",""
"16649-29645","RB","Javorius","Allen","3.049999952316284","2","5100","BAL@NYJ","BAL","NYJ","","","",""
"16649-27457","WR","Kenny","Stills","6.533333460489909","6","5100","BUF@MIA","MIA","BUF","","","",""
"16649-33578","RB","Jalen","Richard","6.950000127156575","6","5100","OAK@JAC","OAK","JAC","","","",""
"16649-7953","WR","Vincent","Jackson","4.959999847412109","5","5100","TB@SF","TB","SF","IR","Knee","",""
"16649-7972","RB","Darren","Sproles","8.759999847412109","5","5100","MIN@PHI","PHI","MIN","","","",""
"16649-27908","TE","C.J.","Fiedorowicz","6.683333079020183","6","5100","HOU@DEN","HOU","DEN","","","",""
"16649-7900","K","Stephen","Gostkowski","7.833333333333333","6","5100","NE@PIT","NE","PIT","","","",""
"16649-12528","D","Cincinnati","Bengals","5.333333333333333","6","5100","CLE@CIN","CIN","CLE","","","",""
"16649-14362","TE","Charles","Clay","5.816666920979817","6","5100","BUF@MIA","BUF","MIA","Q","Ankle","",""
"16649-29780","TE","Zach","Ertz","5.566666920979817","3","5100","MIN@PHI","PHI","MIN","","","",""
"16649-8803","QB","Chase","Daniel","-0.019999999552965164","2","5000","MIN@PHI","PHI","MIN","","","",""
"16649-70446","QB","Joe","Callahan","0","0","5000","NO@KC","NO","KC","","","",""
"16649-30652","WR","Tanner","McEvoy","4.299999872843425","3","5000","SEA@ARI","SEA","ARI","","","",""
"16649-21957","WR","Kendall","Wright","9.033333460489908","3","5000","IND@TEN","TEN","IND","","","",""
"16649-28163","QB","Connor","Cook","0","0","5000","OAK@JAC","OAK","JAC","","","",""
"16649-70464","QB","Josh","Woodrum","0","0","5000","IND@TEN","IND","TEN","","","",""
"16649-47772","QB","Brandon","Doughty","0","0","5000","BUF@MIA","MIA","BUF","","","",""
"16649-43956","QB","David","Fales","0","0","5000","BAL@NYJ","BAL","NYJ","","","",""
"16649-26355","QB","Logan","Thomas","0","0","5000","NYG@LA","NYG","LA","","","",""
"16649-41732","QB","Christian","Hackenberg","0","0","5000","BAL@NYJ","NYJ","BAL","","","",""
"16649-45797","QB","Garrett","Grayson","0","1","5000","NO@KC","NO","KC","","","",""
"16649-26141","QB","Ryan","Nassib","6.71999979019165","1","5000","NYG@LA","NYG","LA","","","",""
"16649-33244","WR","Eli","Rogers","6.5","4","5000","NE@PIT","PIT","NE","","","",""
"16649-29445","QB","Sean","Mannion","1.2400000095367432","1","5000","NYG@LA","LA","NYG","","","",""
"16649-29500","WR","Markus","Wheaton","5.033333460489909","3","5000","NE@PIT","PIT","NE","Q","Shoulder","",""
"16649-53331","QB","Taylor","Heinicke","0","0","5000","MIN@PHI","MIN","PHI","O","Ankle","",""
"16649-54705","QB","Dustin","Vaughan","0","0","5000","NE@PIT","PIT","NE","","","",""
"16649-28515","QB","Cardale","Jones","0","0","5000","BUF@MIA","BUF","MIA","","","",""
"16649-30253","QB","Jeff","Driskel","0","0","5000","CLE@CIN","CIN","CLE","","","",""
"16649-26483","QB","Geno","Smith","0.4399999976158142","1","5000","BAL@NYJ","NYJ","BAL","","","",""
"16649-31421","QB","Zach","Mettenberger","7.028571537562779","7","5000","NE@PIT","PIT","NE","","","",""
"16649-8071","QB","Dan","Orlovsky","5.519999980926514","2","5000","WAS@DET","DET","WAS","","","",""
"16649-44500","QB","Keith","Wenning","0","0","5000","CLE@CIN","CIN","CLE","","","",""
"16649-14696","QB","Scott","Tolzien","-0.07000000029802322","2","5000","IND@TEN","IND","TEN","","","",""
"16649-27801","QB","Nate","Sudfeld","0","0","5000","WAS@DET","WAS","DET","","","",""
"16649-33702","QB","Ryan","Griffin","0","0","5000","TB@SF","TB","SF","","","",""
"16649-8023","QB","Josh","Johnson","0","0","5000","NYG@LA","NYG","LA","","","",""
"16649-26877","QB","Jake","Heaps","0","0","5000","SEA@ARI","SEA","ARI","","","",""
"16649-31170","QB","Brandon","Allen","0","0","5000","OAK@JAC","JAC","OAK","","","",""
"16649-8051","QB","Luke","McCown","6.199999809265137","2","5000","NO@KC","NO","KC","","","",""
"16649-70127","QB","Griffin","Neal","0","0","5000","NO@KC","NO","KC","","","",""
"16649-34729","RB","Dwayne","Washington","3.7750000953674316","4","5000","WAS@DET","DET","WAS","Q","Ankle","",""
"16649-31798","QB","Bryce","Petty","0","0","5000","BAL@NYJ","NYJ","BAL","","","",""
"16649-23045","K","Justin","Tucker","10.666666666666666","6","5000","BAL@NYJ","BAL","NYJ","","","",""
"16649-30788","QB","Tyler","Bray","0","0","5000","NO@KC","KC","NO","","","",""
"16649-7919","QB","Kellen","Clemens","-0.10000000149011612","1","5000","SD@ATL","SD","ATL","","","",""
"16649-27982","QB","Jake","Rudock","0","0","5000","WAS@DET","DET","WAS","","","",""
"16649-24912","K","Dustin","Hopkins","10.666666666666666","6","5000","WAS@DET","WAS","DET","","","",""
"16649-12531","D","Denver","Broncos","10.5","6","5000","HOU@DEN","DEN","HOU","","","",""
"16649-24949","QB","EJ","Manuel","0.8500000238418579","2","5000","BUF@MIA","BUF","MIA","","","",""
"16649-25969","QB","Tom","Savage","0","0","5000","HOU@DEN","HOU","DEN","","","",""
"16649-28157","WR","Bennie","Fowler","3.450000047683716","4","5000","HOU@DEN","DEN","HOU","","","",""
"16649-6643","RB","Reggie","Bush","0.16666666666666666","3","4900","BUF@MIA","BUF","MIA","","","",""
"16649-22958","RB","Bobby","Rainey","6.800000190734863","4","4900","NYG@LA","NYG","LA","","","",""
"16649-29357","RB","Kenjon","Barner","3.799999952316284","4","4900","MIN@PHI","PHI","MIN","","","",""
"16649-39373","WR","Jaelen","Strong","3.6200000762939455","5","4900","HOU@DEN","HOU","DEN","","","",""
"16649-11419","RB","C.J.","Spiller","6.849999904632568","2","4900","SEA@ARI","SEA","ARI","","","",""
"16649-8117","WR","Danny","Amendola","5.416666666666667","6","4900","NE@PIT","NE","PIT","","","",""
"16649-39449","WR","Charles","Johnson","2.4399999618530273","5","4900","MIN@PHI","MIN","PHI","","","",""
"16649-24671","WR","Adam","Humphries","6.8599998474121096","5","4900","TB@SF","TB","SF","","","",""
"16649-33766","RB","Rob","Kelley","2.200000047683716","4","4900","WAS@DET","WAS","DET","","","",""
"16649-30775","WR","Justin","Hunter","8.199999809265137","2","4900","BUF@MIA","BUF","MIA","","","",""
"16649-30733","WR","Cordarrelle","Patterson","4.420000076293945","5","4900","MIN@PHI","MIN","PHI","","","",""
"16649-6681","WR","Andre","Johnson","5","5","4900","IND@TEN","TEN","IND","","","",""
"16649-12540","D","Minnesota","Vikings","16.6","5","4900","MIN@PHI","MIN","PHI","","","",""
"16649-6668","K","Adam","Vinatieri","13","6","4900","IND@TEN","IND","TEN","","","",""
