"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16651-24891","RB","Chris","Thompson","7.650000254313151","6","4900","WAS@DET","WAS","DET","","","",""
"16651-40669","WR","Tyler","Boyd","5.283333460489909","6","4800","CLE@CIN","CIN","CLE","","","",""
"16651-25775","TE","Clive","Walford","5.7","5","4800","OAK@JAC","OAK","JAC","","","",""
"16651-12555","D","Baltimore","Ravens","8","6","4800","BAL@NYJ","BAL","NYJ","","","",""
"16651-33714","K","Cairo","Santos","8.4","5","4800","NO@KC","KC","NO","","","",""
"16651-31207","TE","C.J.","Uzomah","4.633333206176758","6","4800","CLE@CIN","CIN","CLE","","","",""
"16651-16923","TE","Austin","Seferian-Jenkins","4.866666793823242","3","4800","BAL@NYJ","NYJ","BAL","NA","Ankle","",""
"16651-45723","TE","Crockett","Gillmore","3.4200000762939453","5","4800","BAL@NYJ","BAL","NYJ","","","",""
"16651-22258","RB","Travaris","Cadet","4.579999923706055","5","4800","NO@KC","NO","KC","","","",""
"16651-30261","K","Caleb","Sturgis","10.8","5","4800","MIN@PHI","PHI","MIN","","","",""
"16651-30989","RB","Kenyan","Drake","4.775000095367432","4","4700","BUF@MIA","MIA","BUF","","","",""
"16651-39859","TE","Jack","Doyle","8.066666920979818","6","4700","IND@TEN","IND","TEN","","","",""
"16651-47523","WR","Tajae","Sharpe","4.666666666666667","6","4700","IND@TEN","TEN","IND","","","",""
"16651-30403","WR","Chris","Conley","5.759999847412109","5","4700","NO@KC","KC","NO","","","",""
"16651-27441","RB","Damien","Williams","6.6","5","4700","BUF@MIA","MIA","BUF","","","",""
"16651-54687","RB","Charcandrick","West","4.150000095367432","4","4700","NO@KC","KC","NO","","","",""
"16651-12526","D","Buffalo","Bills","12.5","6","4700","BUF@MIA","BUF","MIA","","","",""
"16651-24817","TE","Nick","O'Leary","2.549999952316284","4","4600","BUF@MIA","BUF","MIA","","","",""
"16651-6636","K","Mike","Nugent","8.833333333333334","6","4600","CLE@CIN","CIN","CLE","","","",""
"16651-6642","K","Nick","Folk","7.166666666666667","6","4600","BAL@NYJ","NYJ","BAL","","","",""
"16651-48344","WR","Albert","Wilson","3.625","4","4600","NO@KC","KC","NO","","","",""
"16651-6810","K","Dan","Carpenter","7.666666666666667","6","4600","BUF@MIA","BUF","MIA","","","",""
"16651-7831","K","Sebastian","Janikowski","7.5","6","4600","OAK@JAC","OAK","JAC","","","",""
"16651-26094","WR","Brandon","Coleman","4.400000095367432","4","4600","NO@KC","NO","KC","","","",""
"16651-22110","K","Blair","Walsh","8.4","5","4600","MIN@PHI","MIN","PHI","","","",""
"16651-12537","D","Oakland","Raiders","4.333333333333333","6","4600","OAK@JAC","OAK","JAC","","","",""
"16651-12534","D","Tennessee","Titans","7.166666666666667","6","4600","IND@TEN","TEN","IND","","","",""
"16651-27134","WR","Dorial","Green-Beckham","3.720000076293945","5","4600","MIN@PHI","PHI","MIN","","","",""
"16651-6782","K","Matt","Prater","8.166666666666666","6","4600","WAS@DET","DET","WAS","","","",""
"16651-22054","WR","Jarius","Wright","5.199999809265137","1","4600","MIN@PHI","MIN","PHI","NA","Ankle","",""
"16651-61666","WR","Jared","Dangerfield","0","0","4500","NO@KC","NO","KC","","","",""
"16651-22003","RB","Ronnie","Hillman","9.337499618530273","16","4500","MIN@PHI","MIN","PHI","","","",""
"16651-62633","TE","Matt","Lengel","0","0","4500","CLE@CIN","CIN","CLE","","","",""
"16651-47828","RB","Antonio","Andrews","0","2","4500","IND@TEN","TEN","IND","","","",""
"16651-21984","RB","Isaiah","Pead","1.649999976158142","2","4500","BUF@MIA","MIA","BUF","","","",""
"16651-25751","TE","Chris","Pantale","0","0","4500","MIN@PHI","PHI","MIN","","","",""
"16651-33037","WR","Kenbrell","Thompkins","4.166666666666667","6","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-33571","RB","George","Atkinson III","0","4","4500","CLE@CIN","CLE","CIN","","","",""
"16651-62600","WR","Joshua","Stangby","0","0","4500","IND@TEN","IND","TEN","","","",""
"16651-26251","WR","Robby","Anderson","3.125","4","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-32551","WR","Kolby","Listenbee","0","0","4500","BUF@MIA","BUF","MIA","O","Pelvis","",""
"16651-27692","RB","Josh","Ferguson","3.8333333333333335","6","4500","IND@TEN","IND","TEN","","","",""
"16651-62619","K","Andrew","Franks","5.833333333333333","6","4500","BUF@MIA","MIA","BUF","","","",""
"16651-64104","RB","Terrell","Watson","0","0","4500","CLE@CIN","CLE","CIN","","","",""
"16651-62617","TE","Khari","Lee","0","1","4500","WAS@DET","DET","WAS","","","",""
"16651-41806","WR","Laquon","Treadwell","0","2","4500","MIN@PHI","MIN","PHI","NA","Thumb","",""
"16651-29672","RB","Silas","Redd Jr.","0","0","4500","WAS@DET","WAS","DET","O","Suspension","",""
"16651-25789","WR","Rashawn","Scott","0","0","4500","BUF@MIA","MIA","BUF","","","",""
"16651-70457","TE","Cole","Wick","0.9333333174387614","3","4500","WAS@DET","DET","WAS","","","",""
"16651-32564","WR","Josh","Doctson","3.799999952316284","2","4500","WAS@DET","WAS","DET","IR","Achilles","",""
"16651-29593","WR","Marqise","Lee","6.8","5","4500","OAK@JAC","JAC","OAK","","","",""
"16651-48380","K","Wil","Lutz","9","5","4500","NO@KC","NO","KC","","","",""
"16651-14761","WR","Andre","Holmes","3.7599998474121095","5","4500","OAK@JAC","OAK","JAC","","","",""
"16651-60745","K","Jason","Myers","8","5","4500","OAK@JAC","JAC","OAK","","","",""
"16651-30684","RB","Brandon","Wilds","0","0","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-27199","RB","Marcus","Murphy","0","1","4500","NO@KC","NO","KC","NA","Coach's decision","",""
"16651-6653","RB","Jerome","Felton","0.44999998807907104","4","4500","BUF@MIA","BUF","MIA","","","",""
"16651-29583","TE","Randall","Telfer","0","1","4500","CLE@CIN","CLE","CIN","","","",""
"16651-29084","WR","Rashad","Ross","1.2999999523162842","1","4500","WAS@DET","WAS","DET","NA","Coach's decision","",""
"16651-25225","WR","Quinshad","Davis","0","0","4500","WAS@DET","DET","WAS","","","",""
"16651-11504","WR","Andre","Roberts","2.816666603088379","6","4500","WAS@DET","DET","WAS","","","",""
"16651-70501","RB","C.J.","Ham","0","0","4500","MIN@PHI","MIN","PHI","","","",""
"16651-62668","TE","John","Peters","0","0","4500","CLE@CIN","CIN","CLE","","","",""
"16651-31524","WR","Cody","Core","0","0","4500","CLE@CIN","CIN","CLE","NA","Coach's decision","",""
"16651-28246","WR","Isaac","Fruechte","0","0","4500","MIN@PHI","MIN","PHI","","","",""
"16651-70506","TE","Ryan","O'Malley","0","0","4500","OAK@JAC","OAK","JAC","NA","Coach's decision","",""
"16651-30990","RB","Jalston","Fowler","1.899999976158142","1","4500","IND@TEN","TEN","IND","","","",""
"16651-39678","TE","E.J.","Bibbs","0.6000000238418579","2","4500","CLE@CIN","CLE","CIN","","","",""
"16651-72676","RB","Troymaine","Pope","0","0","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-62508","TE","James","O'Shaughnessy","2.339999961853027","5","4500","NO@KC","KC","NO","","","",""
"16651-28346","TE","Maxx","Williams","4.066666603088379","12","4500","BAL@NYJ","BAL","NYJ","IR","Knee","",""
"16651-62505","TE","MyCole","Pruitt","1.2000000476837158","1","4500","MIN@PHI","MIN","PHI","NA","Knee","",""
"16651-33703","WR","Ryan","Grant","0.25","4","4500","WAS@DET","WAS","DET","","","",""
"16651-62515","WR","Neal","Sterling","1.5","1","4500","OAK@JAC","JAC","OAK","NA","Foot","",""
"16651-39428","RB","Kyle","Juszczyk","3.6499999364217124","6","4500","BAL@NYJ","BAL","NYJ","","","",""
