146	WR	Allen Hurns	JAC	5	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	0.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
147	TE	Benjamin Watson	NO	5	7.0	6.9	8.4	5.3	8.1	7.1	8.8	5.4	7.3	6.9	6.5	0.0	6.2	6.5	6.8	6.7	7.0	7.2
148	RB	Chris Ivory	NYJ	11	6.9	9.3	6.3	7.3	6.8	0.0	7.0	5.4	6.6	7.4	6.8	5.5	8.3	7.4	9.1	5.3	6.6	5.6
149	WR	John Brown	ARI	9	6.9	8.7	7.6	6.4	8.0	6.0	7.3	8.5	5.5	0.0	4.8	8.1	5.2	6.6	6.6	7.7	6.9	5.9
150	PK	Shaun Suisham	PIT	8	6.8	6.1	7.5	6.1	7.5	6.1	7.5	6.1	7.5	7.5	7.5	0.0	6.1	7.5	6.1	7.5	6.1	6.1
151	WR	Golden Tate	DET	10	6.8	5.0	5.3	6.7	4.8	9.1	9.2	6.5	4.9	0.0	5.6	7.6	9.3	6.9	6.5	7.1	6.3	7.5
152	PK	Phil Dawson	SF	8	6.7	7.4	6.0	6.0	7.4	6.0	7.4	7.4	6.0	7.4	0.0	6.0	7.4	6.0	6.0	7.4	6.0	7.4
153	RB	Darren McFadden	DAL	7	6.6	8.8	5.8	7.8	7.1	6.4	0.0	7.2	5.8	7.1	6.2	6.6	7.2	5.5	6.5	6.0	5.4	6.8
154	TE	Zach Ertz	PHI	4	6.6	7.0	8.0	5.5	6.3	7.8	7.1	5.2	0.0	6.5	5.8	8.2	5.4	5.7	5.5	8.3	7.7	5.8
155	RB	Ameer Abdullah	DET	10	6.5	6.6	6.5	5.4	4.5	6.6	7.1	7.9	6.7	0.0	6.3	7.6	6.8	7.7	5.5	6.8	6.0	5.8
156	QB	Luke McCown	NO	5	6.4	6.4	7.8	4.9	7.5	6.6	8.2	5.0	6.7	6.4	6.0	0.0	5.8	6.0	6.3	6.2	6.5	6.7
157	RB	Giovani Bernard	CIN	9	6.4	6.5	8.4	4.9	8.6	5.8	5.5	0.0	5.0	9.1	6.6	5.7	7.1	7.4	6.2	5.1	4.7	5.9
158	PK	Shayne Graham	NO	5	6.4	5.8	7.0	5.8	7.0	5.8	7.0	5.8	7.0	7.0	5.8	0.0	5.8	7.0	5.8	7.0	7.0	5.8
159	PK	Jay Feely	ARI	9	6.3	6.9	5.7	6.9	6.9	5.7	5.7	6.9	5.7	0.0	5.7	6.9	5.7	5.7	6.9	5.7	6.9	6.9
160	PK	Michael Koenen	TB	6	6.3	6.9	5.7	5.7	6.9	6.9	0.0	5.7	5.7	6.9	6.9	5.7	5.7	6.9	6.9	5.7	6.9	5.7
161	RB	Matt Jones	WAS	9	6.3	7.6	6.6	6.8	6.7	6.0	4.6	7.1	0.0	5.0	8.2	5.6	8.3	6.0	5.6	6.3	5.5	4.9
162	PK	Nick Folk	NYJ	11	6.2	6.8	5.6	6.8	5.6	0.0	6.8	5.6	5.6	6.8	6.8	5.6	6.8	5.6	6.8	5.6	6.8	5.6
163	WR	Tyler Lockett	SEA	5	6.2	5.7	4.9	8.1	6.3	5.8	6.1	4.5	6.3	0.0	8.0	5.5	7.8	4.7	6.0	5.8	6.9	6.5
164	RB	Bilal Powell	NYJ	11	6.1	8.2	5.6	6.5	6.1	0.0	6.2	4.8	5.9	6.5	6.1	4.9	7.4	6.6	8.1	4.7	5.9	5.0
165	RB	Karlos Williams	BUF	10	6.1	6.9	6.0	6.2	8.2	6.8	7.1	5.5	0.0	7.6	4.6	4.9	6.5	6.1	5.4	5.2	5.9	5.6
166	WR	Michael Floyd	ARI	9	6.0	7.7	6.7	5.6	7.0	5.2	6.4	7.5	4.8	0.0	4.2	7.1	4.6	5.8	5.8	6.8	6.1	5.2
167	WR	DeSean Jackson	WAS	9	6.0	5.2	6.4	5.2	7.6	6.3	4.9	7.3	0.0	5.1	7.0	4.6	6.3	7.1	6.1	4.9	6.2	5.8
168	TE	Martellus Bennett	CHI	9	6.0	6.3	8.4	4.4	7.0	4.5	5.4	0.0	6.0	4.6	6.0	6.2	5.2	5.8	7.8	4.9	6.8	6.6
169	WR	Dorial Green-Beckham	TEN	13	6.0	6.4	4.7	6.2	0.0	5.2	5.5	8.2	5.8	6.1	6.1	5.3	6.6	6.5	5.2	5.5	7.1	5.0
170	WR	Vincent Jackson	TB	6	5.9	5.9	5.6	5.3	5.5	5.9	0.0	5.5	6.1	6.2	6.9	6.0	4.6	7.5	6.8	5.1	7.3	4.5
171	PK	Shane Lechler	HOU	9	5.9	6.5	5.3	6.5	5.3	6.5	5.3	5.3	6.5	0.0	5.3	6.5	6.5	5.3	6.5	5.3	5.3	6.5
172	RB	Ronnie Hillman	DEN	11	5.9	5.0	5.9	3.8	7.0	5.5	6.3	0.0	6.8	5.2	7.3	5.1	5.5	5.8	6.7	4.2	6.5	7.1
173	RB	Jay Ajayi	MIA	8	5.8	5.1	5.4	6.2	5.5	0.0	6.7	6.1	4.9	5.0	5.4	5.8	4.5	5.4	8.1	6.3	6.9	5.9
174	RB	Frank Gore	IND	10	5.8	4.8	5.3	6.5	6.4	4.8	5.7	7.7	5.2	5.0	0.0	5.6	6.7	4.4	5.2	5.8	5.9	7.9
175	PK	Rian Lindell	FA	12	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	0.0	5.8	5.8	5.8	5.8	5.8
176	RB	DeAngelo Williams	PIT	8	5.7	4.6	5.4	5.0	5.2	6.0	6.0	6.1	6.7	6.9	7.9	0.0	4.1	6.5	5.5	5.0	4.2	6.5
177	WR	Devin Funchess	CAR	7	5.7	4.7	6.2	6.6	5.6	0.0	3.6	7.1	5.4	5.3	4.7	6.5	5.5	5.4	7.2	4.9	5.9	6.9
178	WR	DeVante Parker	MIA	8	5.7	5.7	5.1	5.0	6.0	0.0	5.0	6.7	5.2	4.1	6.3	7.2	4.9	6.9	6.4	4.1	5.8	6.3
179	RB	Rashad Jennings	NYG	8	5.7	4.6	6.9	6.0	4.8	5.5	5.2	5.6	6.3	5.5	5.7	0.0	4.9	5.3	5.9	6.4	6.0	6.3
180	WR	Donte Moncrief	IND	10	5.7	4.0	5.9	4.9	6.1	5.4	6.2	7.0	4.6	5.5	0.0	6.2	7.3	5.9	5.0	6.6	4.2	6.0
181	RB	Javorius Allen	BAL	8	5.7	3.9	5.5	6.5	4.2	7.7	4.3	4.8	7.1	0.0	6.1	5.9	6.3	5.6	4.9	7.3	5.2	5.3
182	WR	Victor Cruz	NYG	8	5.6	5.5	7.3	6.5	3.8	4.8	5.9	6.7	5.4	5.6	5.9	0.0	5.4	5.6	4.0	5.4	4.1	7.2
183	WR	Steve Smith	BAL	8	5.5	4.6	5.2	6.7	6.1	5.5	4.3	6.2	5.2	0.0	6.3	6.6	4.5	4.4	4.9	5.0	7.4	5.5
184	WR	Nelson Agholor	PHI	4	5.5	5.9	6.6	4.5	5.3	6.5	5.9	4.3	0.0	5.4	4.8	6.8	4.5	4.8	4.6	6.9	6.4	4.8
185	PK	Mike Nugent	CIN	9	5.5	5.0	6.0	5.0	6.0	6.0	5.0	0.0	5.0	6.0	6.0	5.0	6.0	5.0	6.0	5.0	5.0	6.0
186	WR	Michael Crabtree	OAK	10	5.5	6.8	7.1	4.6	6.4	5.7	0.0	4.3	6.2	6.1	5.5	5.0	5.2	5.0	4.7	5.8	5.2	4.1
187	WR	Kevin White	CHI	9	5.5	5.8	7.7	4.0	6.4	4.1	5.0	0.0	5.5	4.3	5.5	5.7	4.7	5.3	7.2	4.5	6.2	6.1
188	WR	Stefon Diggs	MIN	6	5.5	4.2	5.8	5.0	4.5	0.0	4.8	4.8	6.1	6.4	5.0	5.6	6.3	4.7	6.0	7.5	6.3	4.5
189	QB	Derek Anderson	CAR	7	5.5	4.5	6.0	6.3	5.4	0.0	3.5	6.8	5.2	5.0	4.5	6.2	5.2	5.2	6.9	4.7	5.6	6.6
190	WR	Willie Snead	NO	5	5.5	4.8	5.9	6.0	4.0	5.4	5.3	5.1	7.2	5.2	5.7	0.0	6.6	6.4	5.0	3.8	3.8	7.0
191	WR	Tavon Austin	LA	8	5.4	4.5	5.4	6.9	5.8	4.4	0.0	5.2	4.9	4.2	7.2	5.3	5.1	7.1	5.6	7.0	3.7	4.0
192	QB	Josh McCown	CLE	13	5.4	4.7	5.8	5.9	3.9	5.3	5.2	5.0	7.1	5.1	5.6	0.0	6.5	6.2	4.9	3.7	3.8	6.9
193	WR	Breshad Perriman	BAL	8	5.3	4.4	5.0	6.5	5.8	5.3	4.1	6.0	4.9	0.0	6.0	6.4	4.4	4.2	4.7	4.8	7.1	5.3
194	TE	Jason Witten	DAL	7	5.2	5.7	5.6	6.9	5.2	5.6	0.0	4.7	4.3	6.8	5.4	3.8	5.1	5.1	4.1	5.4	3.6	6.2
195	WR	Ted Ginn Jr	ARI	9	5.2	6.6	5.8	4.8	6.1	4.5	5.6	6.5	4.2	0.0	3.7	6.2	4.0	5.0	5.0	5.9	5.3	4.5
196	TE	Eric Ebron	DET	10	5.2	3.9	4.1	5.2	3.7	7.0	7.1	5.0	3.7	0.0	4.3	5.8	7.2	5.3	5.0	5.4	4.8	5.8
197	WR	Anquan Boldin	SF	8	5.1	4.7	5.3	5.4	5.0	4.6	6.1	4.2	4.7	6.9	0.0	3.5	6.6	5.5	3.9	5.8	4.3	5.8
198	WR	Travis Benjamin	CLE	13	5.1	4.4	5.5	5.6	3.7	5.1	5.0	4.8	6.7	4.8	5.3	0.0	6.2	5.9	4.6	3.5	3.6	6.5
199	PK	Nick Novak	SD	11	5.0	5.5	4.5	4.5	5.5	5.5	4.5	5.5	4.5	5.5	0.0	5.5	4.5	5.5	4.5	5.5	4.5	4.5
200	TE	Antonio Gates	SD	11	5.0	5.4	5.0	4.0	5.0	6.7	4.2	5.7	5.2	6.9	0.0	4.5	4.6	5.1	3.7	4.8	4.7	4.2
201	WR	Brandon LaFell	NE	9	4.9	6.4	3.6	5.4	0.0	5.2	4.2	5.3	4.6	6.2	4.6	4.4	4.0	6.8	4.8	5.4	4.3	3.8
202	WR	Markus Wheaton	PIT	8	4.9	4.6	4.6	4.8	6.2	3.7	6.7	3.6	5.9	5.6	4.9	0.0	3.5	5.2	4.8	5.0	5.0	4.0
203	RB	Ryan Mathews	PHI	4	4.7	4.6	4.6	3.5	4.0	6.3	6.4	4.3	0.0	3.7	5.9	5.5	3.3	3.8	4.8	5.0	4.9	5.2
204	RB	David Cobb	TEN	13	4.7	4.4	5.2	5.3	0.0	4.7	5.7	5.5	3.8	5.0	5.1	4.1	5.6	5.1	3.5	3.7	4.6	4.3
205	RB	Duke Johnson	CLE	13	4.6	3.6	6.6	5.8	5.0	3.5	4.2	4.2	5.1	4.6	3.7	0.0	4.3	5.7	4.6	3.5	5.2	4.5
206	WR	Jamison Crowder	WAS	9	4.5	3.9	4.9	3.9	5.7	4.8	3.7	5.5	0.0	3.9	5.3	3.5	4.8	5.4	4.6	3.7	4.7	4.4
207	RB	Charles Sims	TB	6	4.5	5.9	4.7	3.5	4.8	4.7	0.0	3.7	4.2	5.8	4.2	3.8	4.0	5.1	5.7	3.8	4.8	3.9
208	WR	Pierre Garcon	WAS	9	4.5	3.9	4.8	3.9	5.7	4.7	3.7	5.5	0.0	3.8	5.3	3.5	4.8	5.3	4.6	3.7	4.7	4.4
209	RB	Cameron Artis-Payne	CAR	7	4.5	3.8	4.3	5.6	4.0	0.0	3.1	4.6	4.8	5.2	4.7	4.4	3.4	4.6	5.1	4.7	4.1	4.9
210	TE	Ladarius Green	SD	11	4.4	4.8	4.4	3.6	4.4	5.9	3.8	5.1	4.6	6.2	0.0	4.0	4.1	4.5	3.3	4.3	4.2	3.7
211	PK	Josh Scobee	JAC	5	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	0.0	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4
212	TE	Kyle Rudolph	MIN	6	4.4	3.3	4.7	4.0	3.6	0.0	3.9	3.8	4.9	5.2	4.0	4.5	5.0	3.8	4.8	6.0	5.1	3.7
213	RB	LeGarrette Blount	NE	9	4.4	4.2	3.7	4.9	0.0	3.5	4.2	4.1	5.6	4.6	4.9	4.6	3.2	4.9	3.7	6.1	3.4	4.5
214	TE	Zach Miller	CHI	9	4.3	4.6	6.0	3.2	5.0	3.2	3.9	0.0	4.3	3.4	4.3	4.5	3.7	4.2	5.7	3.5	4.9	4.8
215	TE	Heath Miller	PIT	8	4.3	4.1	4.1	4.2	5.4	3.3	5.9	3.1	5.2	4.9	4.3	0.0	3.1	4.6	4.3	4.4	4.4	3.5
216	RB	Tevin Coleman	ATL	11	4.3	4.5	4.5	3.2	4.1	4.3	4.5	4.6	4.7	3.2	0.0	4.7	5.2	3.9	3.7	3.7	4.5	5.4
217	QB	Jason Campbell	CIN	9	4.2	3.9	3.8	4.3	3.7	3.6	3.1	0.0	4.5	4.1	5.1	4.6	4.9	3.4	5.5	3.2	3.4	5.2
218	WR	Phillip Dorsett	IND	10	4.1	2.9	4.3	3.6	4.4	3.9	4.5	5.1	3.4	4.0	0.0	4.6	5.3	4.3	3.6	4.8	3.1	4.4
219	PK	Lawrence Tynes	FA	12	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1	0.0	4.1	4.1	4.1	4.1	4.1
220	WR	Danny Amendola	NE	9	4.0	5.2	2.9	4.4	0.0	4.2	3.4	4.3	3.8	5.0	3.8	3.6	3.3	5.5	3.9	4.4	3.6	3.1
221	WR	Davante Adams	GB	4	4.0	4.6	3.5	3.6	3.1	4.8	3.7	0.0	3.3	3.5	4.4	3.2	5.6	3.6	5.3	3.8	4.5	3.9
222	WR	James Jones	OAK	10	4.0	5.0	5.2	3.4	4.7	4.2	0.0	3.1	4.6	4.5	4.0	3.7	3.8	3.7	3.4	4.3	3.8	3.0
223	WR	Miles Austin	PHI	4	4.0	4.2	4.8	3.3	3.8	4.7	4.3	3.1	0.0	3.9	3.5	4.9	3.2	3.4	3.3	5.0	4.6	3.5
224	RB	Alfred Morris	WAS	9	3.9	4.8	4.1	4.2	4.2	3.7	2.9	4.4	0.0	3.1	5.1	3.5	5.2	3.7	3.5	3.9	3.4	3.0
225	WR	Nate Washington	TEN	13	3.9	4.2	3.1	4.0	0.0	3.4	3.6	5.4	3.8	4.0	4.0	3.5	4.3	4.3	3.4	3.6	4.6	3.3
226	WR	Jeff Janis	GB	4	3.9	4.4	3.4	3.5	3.0	4.6	3.6	0.0	3.2	3.3	4.2	3.1	5.4	3.5	5.1	3.6	4.4	3.8
227	RB	Tim Hightower	WAS	9	3.8	4.7	4.0	4.1	4.1	3.7	2.8	4.4	0.0	3.0	5.0	3.4	5.1	3.6	3.5	3.8	3.3	3.0
228	WR	Justin Blackmon	JAC	5	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	0.0	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8
229	WR	Ty Montgomery	GB	4	3.8	4.3	3.3	3.4	3.0	4.6	3.5	0.0	3.2	3.3	4.2	3.1	5.3	3.4	5.0	3.6	4.3	3.7
230	WR	Malcom Floyd	SD	11	3.8	4.1	3.8	3.1	3.8	5.1	3.2	4.3	3.9	5.3	0.0	3.4	3.5	3.9	2.8	3.7	3.6	3.2
231	RB	Isaiah Crowell	CLE	13	3.8	3.0	5.4	4.8	4.1	2.9	3.4	3.5	4.2	3.8	3.0	0.0	3.5	4.6	3.7	2.8	4.2	3.7
232	WR	Devin Aromashodu	MIN	6	3.7	2.9	4.0	3.4	3.1	0.0	3.3	3.3	4.2	4.4	3.4	3.8	4.3	3.2	4.1	5.1	4.3	3.1
233	QB	Kellen Clemens	SD	11	3.7	4.1	3.7	3.0	3.7	5.0	3.2	4.3	3.9	5.2	0.0	3.4	3.5	3.8	2.7	3.6	3.5	3.1
234	RB	Andre Ellington	ARI	9	3.7	5.1	3.5	3.6	4.1	2.6	2.9	3.4	4.3	0.0	2.8	4.5	3.0	3.3	4.8	3.4	4.7	3.4
235	WR	Marques Colston	NO	5	3.7	3.7	4.4	2.8	4.3	3.8	4.7	2.9	3.9	3.7	3.4	0.0	3.3	3.5	3.6	3.6	3.7	3.8
236	RB	Theo Riddick	DET	10	3.7	3.7	3.6	3.1	2.6	3.7	4.0	4.5	3.8	0.0	3.5	4.3	3.9	4.3	3.1	3.8	3.4	3.3
237	RB	Chris Johnson	ARI	9	3.6	5.0	3.4	3.5	4.0	2.6	2.9	3.4	4.2	0.0	2.7	4.4	2.9	3.3	4.7	3.3	4.6	3.3
238	TE	Blake Bell	SF	8	3.6	3.3	3.7	3.8	3.5	3.3	4.3	3.0	3.3	4.8	0.0	2.4	4.7	3.9	2.8	4.1	3.0	4.1
239	RB	Jerick McKinnon	MIN	6	3.6	2.8	3.1	4.6	2.6	0.0	4.7	2.5	3.3	3.9	3.6	4.4	3.5	3.2	3.1	4.1	4.9	3.6
240	WR	Jerricho Cotchery	CAR	7	3.6	3.0	3.9	4.2	3.6	0.0	2.3	4.5	3.4	3.3	2.9	4.1	3.5	3.4	4.6	3.1	3.7	4.3
241	TE	Brent Celek	PHI	4	3.6	3.8	4.3	3.0	3.5	4.3	3.9	2.8	0.0	3.6	3.2	4.5	2.9	3.1	3.0	4.5	4.2	3.2
242	WR	Dwayne Bowe	CLE	13	3.6	3.1	3.9	3.9	2.6	3.6	3.5	3.4	4.7	3.4	3.8	0.0	4.4	4.2	3.3	2.5	2.5	4.6
243	TE	Dallas Clark	TB	6	3.6	3.5	3.3	3.2	3.3	3.6	0.0	3.3	3.7	3.7	4.1	3.6	2.8	4.5	4.1	3.1	4.4	2.7
244	WR	Jason Avant	KC	5	3.5	3.6	3.6	3.0	3.5	4.9	2.8	4.7	3.8	0.0	2.9	2.7	3.2	3.3	3.3	3.7	3.5	4.0
245	QB	Trent Edwards	OAK	10	3.5	4.4	4.6	3.0	4.1	3.7	0.0	2.8	4.0	4.0	3.6	3.2	3.3	3.2	3.0	3.7	3.4	2.6
246	WR	Deion Branch	NE	9	3.5	4.6	2.6	3.9	0.0	3.7	3.0	3.8	3.3	4.4	3.3	3.1	2.9	4.8	3.5	3.9	3.1	2.7
247	RB	Lance Dunbar	DAL	7	3.5	4.6	3.0	4.1	3.7	3.4	0.0	3.8	3.0	3.7	3.2	3.5	3.8	2.9	3.4	3.1	2.8	3.5
248	TE	Crockett Gillmore	BAL	8	3.5	2.9	3.2	4.2	3.8	3.5	2.7	3.9	3.2	0.0	3.9	4.1	2.8	2.7	3.0	3.1	4.6	3.4
249	WR	Nate Burleson	CLE	13	3.4	3.0	3.7	3.8	2.5	3.4	3.4	3.2	4.5	3.3	3.6	0.0	4.2	4.0	3.1	2.4	2.4	4.4
250	RB	James Starks	GB	4	3.4	3.2	3.1	4.6	2.7	3.7	4.5	0.0	2.5	3.2	3.0	3.6	3.9	2.4	3.4	3.5	3.0	4.4
